Order Date,Customer ID,Category,Sub-Category,Sales,Quantity,Discount,Marketing,Sales Compensation,Returned
2014-11-09,VP-11760108,Furniture,Furnishings,255.06,6,0,40.68,24.01,FALSE
2012-12-30,KM-163751406,Office Supplies,Paper,14.94,3,0,7.0218,1.84,FALSE
2013-02-01,DM-133457,Office Supplies,Binders,41.58,4,0.1,9.66,5.84,FALSE
2013-08-02,LS-1723045,Furniture,Furnishings,79.8,5,0,9.45,8.31,FALSE
2013-03-13,JS-588061,Office Supplies,Art,52.86,2,0,4.74,4.29,FALSE
2015-10-13,AR-105707,Furniture,Chairs,232.2,2,0.1,15.48,43.14,FALSE
2015-12-16,PB-1921045,Office Supplies,Paper,67.86,2,0,27.78,4.86,FALSE
2014-05-09,SC-203807,Office Supplies,Binders,27.432,6,0.4,0,3.86,FALSE
2014-11-26,AG-103907,Technology,Copiers,892.44,6,0,44.46,127.19,FALSE
2015-12-17,KM-162251404,Office Supplies,Binders,5.984,2,0.2,2.244,1.29,TRUE
2015-06-07,AJ-1096064,Office Supplies,Art,134.1,3,0,25.47,7.36,FALSE
2015-03-12,GB-1453039,Office Supplies,Supplies,44,4,0,3.52,2.803,FALSE
2014-02-07,BW-1111082,Office Supplies,Storage,129.12,4,0,60.64,23.599,FALSE
2015-05-29,PR-1888018,Furniture,Furnishings,58.4,2,0,20.44,1.465,TRUE
2013-06-27,MS-1736539,Technology,Accessories,19.6,1,0,4.1,1.977,FALSE
2013-05-11,SG-1047047,Office Supplies,Appliances,52.89,1,0,19.02,2.17,FALSE
2014-07-05,JR-1570055,Office Supplies,Labels,8.136,2,0.4,0,1.409,FALSE
2014-04-24,TS-2161093,Technology,Accessories,98.9,5,0,1.9,30.957,FALSE
2012-12-30,AH-100301406,Technology,Accessories,34.77,3,0,11.4741,8.22,TRUE
2014-01-18,RF-197357,Office Supplies,Binders,32.67,5,0.1,2.82,1.86,FALSE
2015-11-28,SB-2017088,Office Supplies,Binders,11.6283,1,0.17,0,1.79,FALSE
2013-01-01,PO-1886582,Office Supplies,Binders,27.2,5,0,8.7,2.14,FALSE
2015-10-29,MS-178307,Technology,Phones,773.388,6,0.1,326.448,42.93,FALSE
2012-07-22,AG-109001404,Technology,Accessories,1023.936,8,0.2,179.1888,83.9,FALSE
2013-12-20,CS-121301402,Office Supplies,Storage,88.8,4,0.2,0,3.85,FALSE
2013-06-05,DW-131951,Office Supplies,Binders,251.7,5,0,52.8,9.56,FALSE
2015-09-25,EH-1394539,Office Supplies,Art,73.68,4,0,25.76,12.019,FALSE
2014-06-26,TS-211601406,Furniture,Chairs,422.058,3,0.3,0,38.34,FALSE
2012-08-28,SH-2039592,Technology,Accessories,97.776,2,0.4,0,15.92,FALSE
2013-10-27,JC-1538528,Office Supplies,Binders,24.72,3,0,5.16,9.914,TRUE
2015-12-19,JJ-15760139,Office Supplies,Supplies,47.82,2,0,10.5,9.66,FALSE
2014-09-25,PK-190751406,Furniture,Chairs,155.372,2,0.3,0,10.83,TRUE
2012-08-11,JD-589533,Office Supplies,Paper,105.06,2,0,18.9,41.86,FALSE
2015-01-15,RB-195701408,Technology,Phones,7.92,5,0.2,0.693,1.76,FALSE
2012-08-09,PM-8940134,Office Supplies,Binders,12.528,4,0.6,0,1.17,FALSE
2015-05-19,AJ-1078027,Technology,Phones,241.38,3,0,57.87,38.07,FALSE
2015-06-12,BM-1165045,Office Supplies,Binders,24.48,3,0,11.43,1.55,FALSE
2013-11-19,CR-2730134,Office Supplies,Storage,8.592,2,0.6,0,1.46,FALSE
2013-06-29,LR-1703545,Office Supplies,Binders,13.11,1,0,0.9,1.41,FALSE
2015-08-25,KL-1664596,Office Supplies,Binders,31.68,2,0,2.52,2.04,FALSE
2013-07-12,TP-21415118,Office Supplies,Fasteners,16.29,3,0.5,0,1.95,FALSE
2015-10-10,HG-148451406,Office Supplies,Binders,18.24,6,0.2,6.156,1.13,FALSE
2014-03-21,NK-184907,Office Supplies,Storage,865.053,7,0.1,345.933,39.55,FALSE
2013-09-24,MB-173051406,Office Supplies,Binders,6.732,6,0.7,0,2.12,FALSE
2014-12-11,NM-1844539,Furniture,Chairs,960.64,8,0,278.56,64.958,FALSE
2012-11-04,MD-173501406,Office Supplies,Storage,1080.096,6,0.2,0,53.84,FALSE
2015-09-30,PG-188201404,Office Supplies,Fasteners,35,7,0,16.8,1.04,FALSE
2014-05-23,SW-1035061,Office Supplies,Binders,195.84,4,0,70.44,32.68,FALSE
2012-09-08,ND-1837028,Office Supplies,Storage,58.2,5,0,12.8,3.054,FALSE
2014-10-01,RM-1937551,Office Supplies,Paper,66.4,2,0,9.28,6.92,FALSE
2015-03-12,LE-1681082,Furniture,Bookcases,194.448,3,0.2,24.288,43.655,FALSE
2013-03-27,EA-1403582,Office Supplies,Binders,16.74,3,0,0,1.803,FALSE
2015-06-02,SD-20485118,Furniture,Furnishings,181.008,9,0.2,33.858,15.07,FALSE
2014-02-11,JB-1600028,Furniture,Chairs,446.4,5,0,44.6,33.031,FALSE
2015-02-23,KB-6315103,Furniture,Tables,445.62,1,0,218.34,129.37,FALSE
2014-11-11,BF-111701404,Furniture,Furnishings,9.98,1,0,2.7944,1.95,FALSE
2013-10-24,JO-1555027,Office Supplies,Paper,54.27,3,0,17.28,4.8,FALSE
2015-11-11,DG-1330093,Office Supplies,Storage,396.84,3,0,71.4,29.848,TRUE
2013-07-18,EM-1382598,Furniture,Chairs,141.192,6,0.4,0,12.349,FALSE
2014-11-01,MG-178757,Office Supplies,Envelopes,69.39,3,0.4,3.42,6.64,FALSE
2013-03-14,AF-1087012,Office Supplies,Binders,26.76,3,0,4.5,5.461,FALSE
2014-10-07,EL-3735117,Office Supplies,Art,272.88,6,0,8.1,26.46,FALSE
2013-11-09,ML-18265120,Office Supplies,Art,86.94,6,0,28.62,1.35,FALSE
2015-11-14,SG-2089048,Office Supplies,Binders,154.26,3,0,13.86,16.31,FALSE
2014-02-14,DK-130901406,Office Supplies,Art,7.98,3,0,2.0748,1.87,FALSE
2015-10-31,TT-2146018,Technology,Copiers,378.92064,4,0.002,63.72064,14.671,FALSE
2015-11-03,CS-125051404,Office Supplies,Appliances,168.1,5,0,43.706,10.3,FALSE
2015-08-04,AA-10315139,Technology,Phones,622.2,5,0,124.35,84.81,FALSE
2013-05-11,DV-13045120,Office Supplies,Labels,110.16,9,0,41.85,8.11,FALSE
2013-08-14,JB-6000110,Technology,Accessories,44.13,1,0,18.09,2.41,FALSE
2014-08-29,GA-1472564,Office Supplies,Storage,275.616,8,0.4,45.936,17.01,FALSE
2014-05-16,SN-207101408,Office Supplies,Art,91.96,4,0,25.7488,7.69,FALSE
2014-07-22,AS-10285120,Office Supplies,Fasteners,13.59,1,0,6.78,1.55,FALSE
2014-11-22,AW-93061,Furniture,Chairs,357.12,4,0,0,26.43,FALSE
2015-10-04,MG-1768027,Furniture,Chairs,822.96,6,0,189.18,104.87,FALSE
2014-10-18,CS-11950102,Office Supplies,Storage,26.928,1,0.45,0,3.4,FALSE
2013-12-26,VT-2170092,Technology,Phones,73.26,1,0,10.23,10.45,FALSE
2015-10-06,GG-146501404,Office Supplies,Fasteners,14.9,5,0,6.854,1.77,FALSE
2014-06-20,CS-121757,Office Supplies,Art,141.426,9,0.1,23.436,4.52,FALSE
2015-10-25,JE-1574518,Office Supplies,Binders,41.28,4,0,15.2,3.188,FALSE
2013-09-04,SP-2092064,Technology,Copiers,956.16,4,0,124.2,90.43,FALSE
2015-02-24,JP-1546045,Office Supplies,Art,161.91,3,0,54.99,21.48,FALSE
2015-09-01,TB-2135582,Office Supplies,Fasteners,66.36,6,0,8.52,6.025,FALSE
2013-03-19,MC-181301404,Office Supplies,Paper,11.96,2,0,5.8604,1.2,FALSE
2014-03-13,SF-10200134,Furniture,Bookcases,145.356,1,0.6,0,10.8,FALSE
2015-08-22,JL-1550527,Office Supplies,Supplies,89.16,2,0,32.94,9.23,FALSE
2012-06-05,SN-1056095,Office Supplies,Binders,5.022,2,0.7,0,1.17,TRUE
2015-12-15,CC-126107,Furniture,Chairs,591.948,7,0.1,216.888,100.22,FALSE
2013-05-16,PB-1915082,Office Supplies,Fasteners,28.96,4,0,2.88,11.155,FALSE
2015-11-05,LW-6825129,Office Supplies,Supplies,26.7,1,0,11.19,6.55,FALSE
2014-07-02,SS-2059018,Office Supplies,Art,37.86,3,0,3.36,6.692,FALSE
2013-02-06,AJ-1096045,Furniture,Furnishings,651.06,6,0,240.84,96.05,FALSE
2012-08-19,CR-127301402,Furniture,Chairs,421.372,2,0.3,0,37.14,FALSE
2015-05-16,BP-105029,Technology,Copiers,765.36,4,0,359.64,79.65,FALSE
2015-06-26,AM-107051404,Furniture,Tables,871.4,4,0,148.138,148.12,FALSE
2015-06-17,PS-1904598,Office Supplies,Appliances,82.56,4,0.4,12.32,3.681,FALSE
2014-03-21,DM-295533,Office Supplies,Binders,4.89,1,0,1.17,1.43,FALSE
2014-10-28,BP-110951404,Office Supplies,Binders,25.032,3,0.2,7.8225,1.48,FALSE
2015-08-11,SC-206951402,Office Supplies,Paper,177.2,5,0,83.284,15.75,FALSE
2012-04-21,BS-1159027,Office Supplies,Supplies,195,5,0,33.15,31.84,FALSE
2015-12-09,DM-133451404,Office Supplies,Paper,87.92,4,0,40.4432,2.27,TRUE
2014-11-21,NP-186701402,Technology,Phones,944.93,7,0,236.2325,82.39,FALSE
2013-05-09,LC-1696091,Office Supplies,Fasteners,10.95,2,0.5,0,1.95,FALSE
2015-12-27,LS-17230118,Office Supplies,Appliances,90.24,2,0.5,0,5.01,FALSE
2012-12-07,KS-1630045,Office Supplies,Binders,50.4,5,0,23.1,3,FALSE
2014-02-09,JR-162101404,Technology,Accessories,89.97,3,0,39.5868,5.97,FALSE
2015-06-27,MG-1789082,Office Supplies,Storage,32.64,1,0,10.1,2.173,FALSE
2015-03-31,SC-1038077,Office Supplies,Storage,812.88,4,0,251.88,99.51,FALSE
2013-07-02,FA-142301408,Office Supplies,Binders,2.892,2,0.7,0,1.5,FALSE
2015-10-03,SF-2096548,Office Supplies,Storage,15.714,1,0.1,0,2.03,FALSE
2013-07-25,MH-180251404,Furniture,Chairs,561.568,2,0.2,28.0784,165.42,FALSE
2015-01-14,MG-1769564,Office Supplies,Storage,32.544,1,0.4,0,6.13,FALSE
2013-10-23,JF-153551404,Furniture,Chairs,842.352,3,0.2,42.1176,61.3,FALSE
2013-07-11,TS-213701406,Technology,Phones,716,2,0,193.32,48.03,FALSE
2015-04-19,SF-2096528,Office Supplies,Storage,70.08,6,0,32.88,11.772,FALSE
2014-08-16,WB-2185093,Technology,Accessories,79.5,3,0,1.56,3.621,FALSE
2015-06-09,BO-1142564,Office Supplies,Labels,34.47,3,0,6.48,4.43,FALSE
2015-11-10,CP-1234045,Technology,Accessories,192.6,5,0,32.7,11.6,FALSE
2013-11-02,SW-202451406,Furniture,Chairs,109.764,2,0.1,8.5372,12.25,FALSE
2014-11-22,CS-1845108,Office Supplies,Art,25.05,1,0,1.5,1.78,FALSE
2014-04-19,EH-400587,Office Supplies,Supplies,44.58,1,0,12.9,2.04,FALSE
2015-12-22,SC-2069539,Furniture,Chairs,1269.6,4,0,355.44,333.148,FALSE
2015-06-24,LS-1723093,Office Supplies,Supplies,127.1,5,0,47,18.641,FALSE
2013-01-23,MM-1726058,Office Supplies,Storage,231.36,4,0,64.68,12.57,FALSE
2014-09-20,TP-211301408,Office Supplies,Supplies,5.04,2,0,0.1512,1.26,FALSE
2015-11-07,CC-124301402,Office Supplies,Art,13.9,5,0,3.614,2.62,FALSE
2012-06-14,KL-165551402,Furniture,Tables,99.918,2,0.3,0,8.69,FALSE
2014-09-24,LH-1675082,Technology,Accessories,515.7,3,0,159.84,18.247,FALSE
2012-01-31,LS-172007,Furniture,Chairs,373.896,8,0.1,24.696,15.85,FALSE
2013-09-20,TC-209801406,Office Supplies,Paper,61.4,5,0,28.858,2.74,FALSE
2013-03-05,GM-146807,Furniture,Chairs,409.239,1,0.1,118.209,67.67,FALSE
2015-09-06,MY-8295129,Furniture,Chairs,65.82,1,0,26.31,12.23,FALSE
2015-04-01,MW-1822018,Office Supplies,Envelopes,16.016,2,0.6,0,2.417,FALSE
2015-10-17,KD-166155,Office Supplies,Fasteners,44.784,6,0.4,0,9.826,FALSE
2015-11-04,PW-903095,Technology,Machines,156.816,12,0.7,0,24.65,FALSE
2014-06-05,AS-2854,Furniture,Bookcases,166.68,1,0,34.98,17.42,FALSE
2013-06-23,RF-193451408,Technology,Accessories,75,3,0,18,4.41,FALSE
2015-04-11,LS-1724592,Office Supplies,Labels,21.84,2,0,7.38,3.52,FALSE
2014-11-12,LP-170801404,Furniture,Furnishings,41.96,2,0,10.9096,3.68,FALSE
2015-11-21,IM-1507091,Technology,Phones,424.2,5,0.5,0,46.78,FALSE
2015-06-27,NG-1835582,Furniture,Bookcases,1107.2,5,0.2,249.1,2.506,FALSE
2013-11-02,SR-2074055,Furniture,Furnishings,32.208,4,0.4,0,8.312,FALSE
2015-08-22,BG-11740139,Office Supplies,Binders,17.82,2,0,3.18,1.96,FALSE
2013-11-27,MA-175601406,Furniture,Furnishings,38.97,3,0,4.6764,7.46,FALSE
2014-04-11,BT-116801404,Office Supplies,Binders,48.032,4,0.2,15.6104,1.52,FALSE
2014-10-02,ML-1804018,Technology,Accessories,533.76,8,0,0,54.773,FALSE
2013-09-12,TB-2125082,Technology,Accessories,107.44,4,0,48.32,10.78,FALSE
2013-11-12,SC-2072555,Office Supplies,Appliances,321.552,12,0.4,0,27.319,FALSE
2015-12-25,SP-2092055,Office Supplies,Fasteners,17.568,3,0.4,2.928,1.501,TRUE
2013-10-08,MB-173051404,Furniture,Furnishings,145.9,5,0,62.737,9.88,FALSE
2015-11-05,SJ-10215107,Technology,Machines,261.03,1,0,10.44,36.14,FALSE
2014-04-15,KT-164651404,Office Supplies,Storage,42.976,4,0.2,4.2976,11.33,FALSE
2013-10-18,SN-207107,Furniture,Chairs,294.57,2,0.1,117.81,29.3,FALSE
2015-10-10,KW-1643598,Office Supplies,Envelopes,46.224,4,0.4,0,3.879,FALSE
2014-10-01,BF-1100527,Furniture,Chairs,404.73,3,0,117.36,154,FALSE
2014-06-06,PM-1913539,Furniture,Bookcases,167.44,2,0,71.96,6.132,FALSE
2013-06-08,JO-1514582,Furniture,Furnishings,86.88,2,0.4,10.12,5.192,FALSE
2014-11-20,LT-171101408,Office Supplies,Art,18.48,2,0.2,6.006,8.76,FALSE
2015-10-28,MA-175601402,Office Supplies,Art,7.056,3,0.2,2.205,1.11,FALSE
2014-09-24,DV-130451404,Office Supplies,Envelopes,4.08,2,0,1.9176,1.96,FALSE
2014-04-30,CC-12145139,Office Supplies,Fasteners,21.96,2,0,9,2.05,FALSE
2012-05-01,RB-9435137,Furniture,Bookcases,287.58,2,0,8.58,28.14,FALSE
2015-04-05,LP-7080134,Office Supplies,Art,21.588,1,0.6,0,1.84,FALSE
2015-02-07,AS-10045139,Office Supplies,Storage,50.94,2,0,13.2,7.34,FALSE
2014-09-26,TS-215051406,Office Supplies,Appliances,286.256,1,0.2,17.891,4.99,FALSE
2014-04-17,BS-113651406,Furniture,Furnishings,9.96,2,0,3.2868,1.87,FALSE
2015-11-19,AB-1006098,Furniture,Chairs,364.416,2,0.4,0,49.452,FALSE
2012-01-04,JC-5340122,Office Supplies,Binders,5.91,1,0,2.1,1.51,FALSE
2015-08-08,DO-1343536,Technology,Phones,44.048,1,0.2,0,4.38,FALSE
2014-10-21,TS-2165527,Office Supplies,Art,164.88,3,0,54.36,16.01,FALSE
2012-08-14,BD-116051404,Office Supplies,Binders,17.856,4,0.2,6.2496,1.76,FALSE
2014-07-24,DW-1319539,Furniture,Bookcases,250.2,3,0,80.04,97.892,FALSE
2012-08-21,CC-1214592,Office Supplies,Labels,12.3,2,0,5.04,1.14,FALSE
2012-05-24,JC-1610564,Technology,Phones,600.588,6,0.4,0,26.54,TRUE
2013-09-28,BT-1144045,Office Supplies,Storage,379.242,2,0.1,63.162,34.06,FALSE
2014-03-12,ON-187151402,Office Supplies,Binders,17.46,2,0,8.2062,1.3,TRUE
2015-11-27,LS-172451402,Technology,Accessories,38.04,2,0,12.1728,1.66,FALSE
2013-05-29,HF-1499518,Office Supplies,Storage,423.24,3,0,12.66,78.146,TRUE
2013-08-10,ZD-1192595,Technology,Copiers,159.066,2,0.7,0,16.33,FALSE
2014-01-01,MY-182957,Office Supplies,Paper,85.428,4,0.1,18.948,12.79,FALSE
2014-03-20,CS-124605,Furniture,Chairs,62.316,3,0.4,0,4.702,FALSE
2015-04-10,BS-118001406,Office Supplies,Paper,12.96,2,0,6.2208,1.23,FALSE
2015-11-25,MV-174851404,Office Supplies,Storage,415.872,8,0.2,0,43.25,TRUE
2014-02-14,AF-108857,Technology,Machines,156.222,1,0.1,52.062,27.31,FALSE
2014-08-22,BW-112007,Office Supplies,Storage,363.447,3,0.1,76.707,53.11,FALSE
2014-09-27,MS-1777054,Technology,Accessories,22.536,2,0.4,0,6.472,FALSE
2014-12-03,LR-17035120,Furniture,Bookcases,575.16,4,0,17.16,91.11,FALSE
2012-07-22,LD-1685559,Office Supplies,Binders,13.5456,2,0.17,1.1256,1.61,FALSE
2015-07-12,VG-2179045,Office Supplies,Supplies,109.32,4,0,4.32,8.84,FALSE
2015-08-22,SC-208451404,Office Supplies,Storage,237.096,3,0.2,20.7459,10.89,FALSE
2015-12-15,KA-1652545,Furniture,Chairs,1473.408,8,0.6,0,93.64,TRUE
2013-02-09,NB-186551406,Office Supplies,Storage,77.24,5,0.2,7.724,1.15,FALSE
2014-03-04,CC-122201402,Furniture,Tables,637.896,3,0.3,0,28.47,FALSE
2012-03-16,MH-174401408,Office Supplies,Paper,12.96,2,0,6.3504,2.04,FALSE
2013-07-21,AH-1003019,Office Supplies,Envelopes,17.34,1,0,4.68,1.29,FALSE
2013-04-18,PF-191657,Office Supplies,Storage,260.415,5,0.1,8.565,19.88,FALSE
2015-08-06,KT-648049,Office Supplies,Paper,40.98,2,0,5.7,2.32,FALSE
2015-09-24,TS-213707,Technology,Machines,280.665,1,0.1,106.005,15.92,FALSE
2015-11-17,SR-1042523,Office Supplies,Art,60.48,4,0,21.72,6.63,FALSE
2013-06-18,MH-180257,Office Supplies,Fasteners,23.652,2,0.1,8.892,5.39,TRUE
2014-04-24,RS-198707,Technology,Accessories,187.785,5,0.1,29.085,8.05,FALSE
2015-06-27,TN-2104031,Furniture,Furnishings,56.76,2,0,9.08,2.982,FALSE
2015-08-22,PR-188801404,Office Supplies,Appliances,203.52,3,0,54.9504,17.13,FALSE
2012-01-04,AW-1093031,Technology,Accessories,37.84,2,0,2.24,3.937,TRUE
2014-10-07,IG-508530,Office Supplies,Labels,79.92,12,0,37.44,8,FALSE
2013-09-28,AR-1054082,Furniture,Chairs,33.232,1,0.2,0,3.808,FALSE
2014-09-12,JF-155651408,Technology,Copiers,1599.92,8,0,751.9624,138.76,FALSE
2013-12-13,CS-1246045,Office Supplies,Binders,352.38,7,0,21,24.16,FALSE
2015-03-18,FH-1436539,Office Supplies,Storage,189.44,2,0,75.76,18.29,FALSE
2014-11-09,TG-216405,Technology,Accessories,44.964,1,0.4,0.744,8.138,TRUE
2014-06-17,EA-140357,Office Supplies,Labels,11.988,2,0.1,2.748,1.93,FALSE
2015-08-07,CA-1231045,Technology,Phones,1625.2425,3,0.15,0,345.78,FALSE
2014-10-23,KD-1627027,Furniture,Chairs,404.73,3,0,117.36,37.8,FALSE
2015-01-03,JK-1609027,Office Supplies,Envelopes,157.41,9,0,34.56,10.3,FALSE
2015-06-19,BF-11170139,Technology,Phones,459.36,3,0,13.77,27.71,TRUE
2015-11-22,BF-110051404,Office Supplies,Appliances,8.62,1,0,2.2412,1.73,FALSE
2014-08-08,VP-2176048,Office Supplies,Storage,103.68,5,0.1,2.28,6.54,FALSE
2015-10-30,AR-1057039,Technology,Phones,659.54,7,0,151.62,118.424,FALSE
2014-05-24,SC-2005018,Office Supplies,Fasteners,14.56,4,0.6,0,2.607,FALSE
2012-06-26,RA-1928582,Technology,Accessories,55.78,1,0,25.64,3.152,FALSE
2015-09-22,EB-138701406,Office Supplies,Binders,1.908,2,0.7,0,1.06,TRUE
2014-03-02,RS-9765117,Office Supplies,Supplies,43.98,1,0,9.66,3.1,FALSE
2013-06-16,LS-172301402,Office Supplies,Fasteners,28.752,3,0.2,9.3444,1.22,FALSE
2013-06-29,JG-15805102,Technology,Machines,194.0625,5,0.25,23.2125,15.53,FALSE
2012-10-06,EL-3735142,Technology,Accessories,42.15,1,0,13.89,12.43,FALSE
2014-10-01,EJ-1372082,Technology,Phones,333.66,3,0,3.3,34.057,FALSE
2015-10-06,PF-1922592,Furniture,Chairs,803.04,8,0,345.12,47.86,FALSE
2014-12-24,LC-171401408,Furniture,Furnishings,572.76,6,0,166.1004,56.26,TRUE
2014-10-01,CS-11860143,Office Supplies,Envelopes,14.76,3,0.4,2.16,2.791,FALSE
2014-12-07,AB-1015082,Office Supplies,Art,18.96,2,0,6.04,3.252,FALSE
2012-01-21,XP-218651402,Office Supplies,Storage,13.98,1,0,4.0542,1.14,FALSE
2013-06-11,KA-1652582,Office Supplies,Storage,112.92,3,0,12.42,2.585,FALSE
2014-03-20,SV-209351406,Furniture,Furnishings,20.32,4,0,6.9088,2.32,FALSE
2013-08-14,JO-514569,Office Supplies,Storage,511.68,4,0,92.04,19.55,FALSE
2012-06-01,JG-1580558,Office Supplies,Binders,112.08,8,0,4.32,7.02,FALSE
2014-11-30,EK-379561,Office Supplies,Binders,176.94,6,0,37.08,10.58,FALSE
2015-12-13,BS-1175554,Office Supplies,Envelopes,49.176,6,0.4,0,4.808,FALSE
2015-04-30,ME-1772539,Furniture,Chairs,87.08,1,0,6.08,2.774,FALSE
2014-07-10,BO-142560,Technology,Accessories,490.26,2,0,88.2,22.91,FALSE
2015-08-05,PB-19150139,Office Supplies,Storage,52.86,2,0,21.66,3.05,FALSE
2013-11-03,CK-276063,Furniture,Bookcases,195.93,1,0,45.06,14.87,FALSE
2015-05-30,MS-1798045,Office Supplies,Binders,25.8,4,0,9.96,3.2,FALSE
2014-07-08,CC-121001406,Technology,Phones,59.994,1,0.4,0,8.11,FALSE
2014-09-10,AM-10705125,Technology,Phones,304.44,4,0,63.84,20.3,FALSE
2013-06-07,JP-16135139,Office Supplies,Envelopes,92.46,2,0,38.82,17.98,FALSE
2012-06-02,AY-1055551,Office Supplies,Binders,27.66,3,0,13.5,2.492,FALSE
2015-11-18,JP-1613582,Office Supplies,Storage,161.7,5,0,59.8,46.82,FALSE
2013-04-14,BD-1160518,Office Supplies,Labels,30.4,5,0,12.4,1.778,FALSE
2014-06-05,KD-162701408,Office Supplies,Paper,75.88,2,0,35.6636,23.21,FALSE
2013-04-26,VS-21820139,Furniture,Bookcases,334.611,3,0.1,148.671,58.11,FALSE
2012-06-13,CD-198095,Furniture,Furnishings,45.36,6,0.7,0,4.36,FALSE
2014-06-28,AA-10375101,Furniture,Tables,189.522,3,0.7,0,59.972,FALSE
2012-07-20,TR-2132518,Office Supplies,Paper,95,5,0,25.6,29.151,FALSE
2013-09-20,TC-2147528,Furniture,Furnishings,66.68,2,0,4,2.871,FALSE
2013-07-23,BH-1171048,Technology,Phones,2944.08,5,0.1,1112.13,376.58,FALSE
2013-01-03,CS-122501402,Office Supplies,Paper,39.9,5,0,19.95,4.47,FALSE
2015-03-22,DO-1343582,Technology,Accessories,78.64,4,0,21.2,7.51,FALSE
2014-12-30,RK-930079,Office Supplies,Labels,21.72,2,0,3.9,1.49,FALSE
2014-06-10,SS-20140104,Office Supplies,Appliances,3399.66,12,0.5,0,286.87,FALSE
2015-06-06,AB-101051402,Technology,Phones,470.376,3,0.2,52.9173,137.41,FALSE
2015-02-04,JH-159107,Office Supplies,Storage,54.432,3,0.1,10.242,2.69,FALSE
2014-09-26,TS-2161031,Technology,Phones,436.16,1,0,4.36,2.948,FALSE
2015-01-10,DB-291013,Office Supplies,Supplies,21.69,1,0,1.29,1.34,FALSE
2015-11-13,DB-327070,Office Supplies,Storage,16.98,1,0,7.98,2.35,FALSE
2014-04-25,MC-1759098,Furniture,Furnishings,40.14,5,0.4,0,1.996,FALSE
2014-09-21,EB-1384045,Office Supplies,Binders,44.37,3,0.5,0,3.46,FALSE
2015-08-18,SB-2018564,Office Supplies,Art,105.24,2,0,19.98,5.56,FALSE
2013-02-05,TS-216551402,Technology,Accessories,18.528,2,0.2,4.4004,1.88,FALSE
2015-06-20,DV-1346558,Furniture,Bookcases,1094.22,3,0,328.23,111.17,FALSE
2012-08-29,CA-1226527,Office Supplies,Art,146.16,6,0,8.64,21.21,FALSE
2015-04-10,DR-12940139,Office Supplies,Envelopes,15.336,1,0.1,2.556,1.84,FALSE
2013-09-17,PS-1897045,Technology,Phones,425.5695,3,0.15,0,98.8,FALSE
2015-06-27,CS-12460120,Office Supplies,Paper,584.61,13,0,175.11,42.18,FALSE
2014-08-22,EB-13750113,Furniture,Chairs,175.77,3,0,64.98,29.76,FALSE
2013-06-09,MJ-177401408,Office Supplies,Binders,38.52,3,0.7,0,3.4,FALSE
2013-09-25,AG-300108,Office Supplies,Art,93.48,2,0,43.92,14.29,FALSE
2013-08-14,TA-2138548,Office Supplies,Art,277.92,6,0,72.18,10.62,FALSE
2012-07-25,MC-1784582,Technology,Accessories,79,2,0,10.24,6.101,FALSE
2012-12-11,NP-187001404,Furniture,Tables,3610.848,12,0.2,135.4068,683.12,FALSE
2013-09-14,GM-144405,Furniture,Bookcases,156.456,1,0.4,0,12.499,FALSE
2014-01-02,AH-1069045,Office Supplies,Art,137.07,3,0,21.87,21.79,FALSE
2015-11-20,ZC-219107,Office Supplies,Storage,484.596,4,0.1,102.276,23.38,FALSE
2014-10-15,MO-1750018,Technology,Machines,347.88,3,0,121.74,26.997,FALSE
2013-11-15,HG-4845137,Technology,Machines,74.22,2,0,11.1,24.18,FALSE
2014-06-28,SC-1084581,Office Supplies,Binders,30.3,2,0,3.6,2.87,FALSE
2014-08-19,CM-1181597,Furniture,Chairs,252.84,7,0.2,72.66,18.01,FALSE
2015-01-03,RD-19585120,Office Supplies,Binders,24.72,2,0,11.1,2.05,TRUE
2013-10-05,MK-7905103,Office Supplies,Supplies,14.43,1,0,0.12,3.63,FALSE
2014-08-17,AG-1049548,Office Supplies,Binders,82.08,6,0,24.48,4.2,FALSE
2014-12-23,MJ-7740134,Office Supplies,Labels,17.52,4,0.6,0,1.6,FALSE
2012-01-03,DD-13570139,Furniture,Bookcases,854.49,7,0,290.43,12.56,FALSE
2015-04-08,JC-1538598,Technology,Phones,151.38,3,0.4,0,8.376,FALSE
2014-10-30,ME-1801027,Office Supplies,Paper,40.56,2,0,2.82,2.71,FALSE
2015-07-28,BT-1485110,Technology,Copiers,1799.64,6,0,719.82,38.48,FALSE
2014-05-18,LW-172151402,Office Supplies,Fasteners,7.896,3,0.2,2.4675,1.57,FALSE
2012-10-18,MW-1823582,Office Supplies,Art,183,5,0,64,15.667,FALSE
2015-10-03,MO-1780051,Technology,Phones,246.3,3,0,39.36,15.561,FALSE
2013-01-10,LW-172157,Office Supplies,Binders,16.812,2,0.4,0,2.42,FALSE
2014-08-08,EH-1394559,Office Supplies,Paper,55.8885,5,0.47,3.0885,11.74,FALSE
2014-08-23,AG-1030036,Furniture,Chairs,160.224,3,0.2,54.024,8.415,FALSE
2012-06-21,ES-4080134,Office Supplies,Appliances,113.004,1,0.6,0,12.34,FALSE
2015-10-28,DL-1349539,Office Supplies,Binders,10.16,2,0,4.04,2.593,FALSE
2012-06-13,KD-6495103,Office Supplies,Labels,12.42,1,0,2.97,1.54,FALSE
2015-07-01,JM-586595,Office Supplies,Supplies,20.43,2,0.7,0,2.98,FALSE
